customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language
CUST004200,Jessica,Rahman,27.0,Male,Japan,Yokohama,2023-09-12,App Store,Individual,English
CUST001446,Maya,Durand,28.0,Male,France,Nice,2025-09-30,Organic Search,Individual,Arabic
CUST005540,Olivia,Koch,41.0,Female,United States,Osaka,2021-12-01,Organic Search,Individual,English
CUST001649,Rania,Adeyemi,31.0,Male,United States,Chicago,2023-10-17,App Store,Individual,Portuguese
CUST004683,Navya,Silva,30.0,Male,Australia,Perth,2021-03-29,App Store,Individual,English
CUST004724,Yui,Costa,22.0,Male,germany,Cologne,2021-06-07,Referral,Family,English
CUST003992,Sofia,Davis,22.0,Female,India,Bengaluru,2020-03-02,App Store,Individual,English
CUST001697,Hina,Menon,37.0,Female,India,Chennai,2021-07-11,Direct,Individual,Arabic
CUST003192,Sofia,Banda,42.0,Male,France,Lyon,2026-04-29,App Store,Individual,English
CUST006198,Chidi,Verma,45.0,Male,Germany,Frankfurt,2022-10-08,Referral,Individual,English
CUST006296,Naledi,Costa,48.0,Female,United States,Los Angeles,2020-02-09,Partner Bundle (Telecom),Individual,Portuguese
CUST004500,Sara,Mensah,23.0,Male,Brazil,Brasilia,2025-03-08,Paid Social,Family,French
CUST001155,Mia,Li,36.0,Male,United States,Chicago,2022-01-09,Referral,Family,Hindi
CUST002256,Pedro,Mensah,28.0,Male,United States,Austin,2020-06-13,Organic Search,Individual,Spanish
CUST006960,Feng,Wang,18.0,Male,India,Austin,2021-07-15,Partner Bundle (Telecom),Individual,English
CUST001683,Mia,Tanaka,31.0,Male,South Africa,Durban,2020-08-04,Referral,Family,Spanish
CUST003171,Juan,Durand,44.0,Male,Germany,Munich,2026-03-25,App Store,Individual,Indonesian
CUST007401,Krishna,Lim,16.0,Female,United States,New York,2023-03-03,Affiliate Partner,Student,Hindi
CUST002057,Yusuf,Zhang,13.0,Female,United States,Leeds,2026-02-15,Paid Social,Corporate Bundle,German
CUST007159,Hao,Jang,41.0,Female,South Korea,Seoul,2023-03-04,Organic Search,Individual,Hindi
CUST004091,Jack,Bernard,26.0,Female,United States,New York,2019-12-21,Organic Search,Individual,Hindi
CUST007838,Camila,Hussain,18.0,Male,India,Austin,2022-05-08,Organic Search,Family,Arabic
CUST003109,Evelyn,Malik,18.0,Male,U.K.,Glasgow,2022-11-11,Organic Search,Individual,English
CUST004549,William,Rahman,45.0,Female,U.K.,Birmingham,2021-08-18,Affiliate Partner,Family,Hindi
CUST003724,Tao,Jang,45.0,Other,United States,Phoenix,2024-08-28,Partner Bundle (Telecom),Family,English
CUST005424,Riku,Martin,33.0,Female,India,Ahmedabad,2020-10-13,Organic Search,Individual,English
CUST007041,Evelyn,Jung,39.0,Female,Germany,Berlin,2022-05-19,App Store,Individual,Indonesian
CUST002050,Rania,Adeyemi,55.0,Other,brazil,Salvador,2023-08-24,Affiliate Partner,Corporate Bundle,Portuguese
CUST004977,Robert,Choi,32.0,Female,United States,Los Angeles,2026-01-10,Referral,Individual,English
CUST003644,Harry,Zhang,36.0,Female,Australia,Perth,2019-12-06,Organic Search,Family,Spanish
CUST007934,Paula,Zhou,41.0,Female,Italy,Milan,2021-09-23,Organic Search,Individual,German
CUST000624,Oliver,Jang,20.0,Female,United States,Austin,2023-01-02,Organic Search,Family,Hindi
CUST007736,Chidi,Tanaka,41.0,Male,Indonesia,Bandung,2026-05-28,Organic Search,Student,Hindi
CUST005884,Jack,Schneider,31.0,Male,India,Delhi,2019-09-23,Paid Social,Student,English
CUST000263,Jian,Durand,61.0,Male,United States,Chicago,2022-04-19,Paid Social,Individual,English
CUST005731,Kofi,Muller,36.0,Female,South Korea,Austin,2019-08-28,App Store,Family,Spanish
CUST003370,Myra,Rodriguez,43.0,Female,Japan,Yokohama,2024-09-24,Paid Social,Student,Korean
CUST004062,Isabella,Williams,51.0,Prefer not to say,Mexico,Austin,2020-07-25,Email Campaign,Individual,English
CUST005535,Mary,Ali,17.0,Male,India,Delhi,2021-06-02,Organic Search,Corporate Bundle,English
CUST006295,Lei,Huang,30.0,Male,India,Chennai,2021-05-12,Organic Search,Individual,English
CUST006066,Leo,Kobayashi,40.0,Female,Canada,Ottawa,2026-02-12,Partner Bundle (Telecom),Individual,French
CUST006617,Lucia,Chikoti,52.0,Male,Brazil,Austin,2026-03-10,App Store,Student,English
CUST001803,James,Smith,28.0,Female,United States,Los Angeles,2022-02-27,Direct,Family,English
CUST004737,Patricia,Meyer,17.0,Female,United Kingdom,Birmingham,2021-03-22,Referral,Family,Hindi
CUST002386,Elizabeth,Santos,27.0,Male,Canada,Vancouver,2021-06-08,Organic Search,Individual,English
CUST006695,Fatima,Hoffmann,41.0,Female,South Africa,Cape Town,2019-12-27,Affiliate Partner,Student,Hindi
CUST005760,Valentina,Hussain,29.0,Female,United States,Seattle,2021-10-22,Paid Social,Individual,Korean
CUST001960,William,Leroy,38.0,Male,CA,Vancouver,2023-01-06,Paid Social,Student,English
CUST002977,Fernando,Sato,43.0,Other,U.S.A,Los Angeles,2019-07-24,Paid Social,Individual,English
CUST000489,Isabella,Kim,30.0,Male,FR,Paris,2020-05-31,Referral,Corporate Bundle,Spanish
CUST001844,Aditya,Brown,27.0,Female,Canada,Montreal,2024-02-14,Referral,Individual,Hindi
CUST001735,Huda,Rodrigues,19.0,Male,India,Mumbai,2025-07-17,Paid Social,Student,English
CUST002912,Sakura,Leroy,28.0,Female,India,Mumbai,2019-07-25,Referral,Family,Japanese
CUST003220,Themba,Verma,31.0,Male,United States,Austin,2023-08-13,Paid Social,Family,English
CUST000147,Isabella,Meyer,13.0,Other,South Korea,Busan,2024-07-09,App Store,Individual,Spanish
CUST005631,Sophia,Lee,36.0,Male,Philippines,Davao City,2020-11-30,Referral,Individual,Japanese
CUST001987,Matthew,Malik,28.0,Male,Canada,Ottawa,2022-01-30,Organic Search,Student,Arabic
CUST001370,Qiang,Liu,28.0,Male,United States,Houston,2022-10-16,Organic Search,Family,Japanese
CUST006547,Diya,Wagner,33.0,Prefer not to say,mexico,Mexico City,2022-05-14,Partner Bundle (Telecom),Individual,Arabic
CUST006052,Naledi,Weber,45.0,Female,India,Kolkata,2024-10-27,Referral,Individual,Portuguese
CUST007099,Aadhya,Durand,43.0,Female,Argentina,Cordoba,2022-06-11,Organic Search,Family,Korean
CUST002812,George,Brown,37.0,Female,India,Pune,2020-01-28,Partner Bundle (Telecom),Family,English
CUST000660,Andrew,Wagner,29.0,Female,France,Austin,2024-06-30,Organic Search,Student,Portuguese
CUST001795,Zola,Weber,23.0,Male,Mexico,Guadalajara,2022-07-27,Email Campaign,Individual,English
CUST007517,Charlotte,Saito,24.0,Male,United Kingdom,Liverpool,2023-06-26,Paid Social,Corporate Bundle,Hindi
CUST002512,Diya,Oliveira,47.0,Male,United States,Seattle,2022-11-09,Partner Bundle (Telecom),Individual,Portuguese
CUST003398,Ishaan,Koch,40.0,Male,Germany,Frankfurt,2022-08-31,Affiliate Partner,Individual,Hindi
CUST004283,Amina,Jang,14.0,Female,Japan,Nagoya,2025-04-04,Affiliate Partner,Student,English
CUST001148,Jessica,Chen,43.0,Other,USA,Austin,2020-03-05,Paid Social,Family,Indonesian
CUST003273,Alfie,Hoffmann,24.0,Male,Mexico,Guadalajara,2021-03-21,Organic Search,Individual,English
CUST000609,Ayaan,Robert,26.0,Male,United States,Austin,2020-06-19,Partner Bundle (Telecom),Individual,English
CUST006288,Liam,Iyer,20.0,Male,Philippines,Davao City,2020-06-15,Email Campaign,Corporate Bundle,Tagalog
CUST006896,Fatima,Hussain,13.0,Other,United Kingdom,Liverpool,2022-11-18,Referral,Individual,English
CUST003583,Krishna,Watanabe,51.0,Female,argentina,Rosario,2021-06-01,Email Campaign,Corporate Bundle,English
CUST001931,Sora,Malik,39.0,Female,United Arab Emirates,Abu Dhabi,2021-05-06,Organic Search,Corporate Bundle,French
CUST007126,Evelyn,Singh,42.0,Female,France,Lyon,2024-03-27,Email Campaign,Individual,English
CUST000198,Matthew,Davis,19.0,Male,France,Marseille,2022-07-26,Referral,Family,English
CUST002932,Lucia,Ito,47.0,Female,India,Ahmedabad,2023-05-05,Organic Search,Individual,English
CUST002328,Maya,Johnson,32.0,Female,India,Chennai,2020-07-21,Affiliate Partner,Individual,Hindi
CUST004390,Charlotte,Menon,32.0,Male,South Africa,Cape Town,2021-12-16,Referral,Individual,English
CUST000767,Emma,Petit,31.0,Prefer not to say,India,Bengaluru,2025-12-10,App Store,Student,German
CUST004497,Sota,Baig,40.0,Male,GERMANY,Hamburg,2021-11-11,Organic Search,Individual,Hindi
CUST004219,Jun,Khan,40.0,Male,Nigeria,Ibadan,2024-01-19,App Store,Corporate Bundle,Spanish
CUST003256,Aarav,Patel,13.0,Male,India,Hyderabad,2025-10-05,Organic Search,Individual,English
CUST000203,Alexander,Zhang,25.0,Female,United States,Marseille,2021-01-12,App Store,Individual,English
CUST003511,Aadhya,Schneider,33.0,Male,Spain,Valencia,2020-07-14,Email Campaign,Student,Korean
CUST004932,Kwame,Johnson,26.0,Female,UK,Leeds,2020-08-29,Email Campaign,Individual,French
CUST006391,Aadhya,Rodriguez,44.0,Female,South Africa,Cape Town,2023-05-20,Organic Search,Student,Portuguese
CUST005536,Tao,Abara,33.0,Male,philippines,Manila,2021-04-21,Paid Social,Family,English
CUST001734,Ricardo,Okonkwo,42.0,Male,United States,Houston,2021-05-26,Paid Social,Individual,Hindi
CUST005792,Tendai,Zhao,49.0,Female,Mexico,Guadalajara,2019-01-19,Organic Search,Individual,English
CUST002778,David,Qureshi,34.0,Male,United States,Houston,2023-05-08,Paid Social,Individual,Spanish
CUST001708,Salma,Chowdhury,36.0,Female,Poland,Krakow,2024-09-27,App Store,Individual,Hindi
CUST005173,Themba,Sharma,25.0,Female,USA,Seattle,2019-03-22,Email Campaign,Individual,Portuguese
CUST005250,Tariq,Souza,22.0,Male,United States,Los Angeles,2025-02-03,Organic Search,Student,German
CUST005758,Omar,Hoffmann,18.0,Female,United States,Miami,2025-11-16,Referral,Individual,English
CUST003475,Sakura,Ito,36.0,Male,Nigeria,Lagos,2023-03-26,Partner Bundle (Telecom),Individual,German
CUST006529,Oscar,Laurent,20.0,Other,India,Chennai,2025-04-03,Email Campaign,Individual,Indonesian
CUST007796,Daniela,Laurent,44.0,Male,India,Austin,2020-05-27,Referral,Individual,French
CUST005856,Oliver,Nakamura,30.0,Female,United States,Seattle,2020-11-04,Organic Search,Family,English
CUST000855,Elijah,Diallo,26.0,Male,France,Toulouse,2023-09-21,App Store,Family,Spanish
CUST005686,Henry,Davis,24.0,Male,Canada,Ottawa,2021-11-20,Affiliate Partner,Corporate Bundle,Japanese
CUST006364,Yong,Brown,35.0,Male,Philippines,Austin,2020-09-12,Referral,Family,French
CUST004738,Liam,Cho,46.0,Female,United States,Los Angeles,2026-01-18,App Store,Student,Korean
CUST004098,Yusuf,Robert,47.0,Male,United States,Los Angeles,2025-08-09,Email Campaign,Individual,Korean
CUST002161,Joseph,Rahman,20.0,Male,Argentina,Buenos Aires,2022-10-04,Organic Search,Family,Hindi
CUST000699,Saanvi,Nair,35.0,Male,Mexico,Monterrey,2020-02-27,Paid Social,Individual,English
CUST007961,Lucia,Diallo,24.0,Female,United States,Los Angeles,2020-09-19,Organic Search,Individual,Hindi
CUST003000,Susan,Verma,29.0,Male,Japan,Nagoya,2023-01-13,Referral,Family,English
CUST003697,Ren,Qureshi,45.0,Male,Italy,Austin,2021-01-01,Paid Social,Individual,Japanese
CUST001637,Karen,Robert,34.0,Other,Canada,Montreal,2022-01-06,Email Campaign,Individual,Tagalog
CUST007281,Alfie,Patel,28.0,Male,United States,Houston,2025-02-12,App Store,Individual,Arabic
CUST007555,Tendai,Rodrigues,27.0,Female,Poland,Krakow,2019-12-24,Paid Social,Individual,Hindi
CUST003458,Oliver,Hoffmann,30.0,Female,South Africa,Johannesburg,2020-12-17,Email Campaign,Student,German
CUST003582,Sakura,Bernard,25.0,Male,India,Delhi,2019-06-12,Organic Search,Corporate Bundle,Hindi
CUST001292,Lucia,Sharma,34.0,Female,Germany,Frankfurt,2020-08-19,Organic Search,Individual,Hindi
CUST004660,Ming,Baig,20.0,Male,India,Ahmedabad,2024-12-07,Organic Search,Student,English
CUST006586,Paula,Baig,13.0,Female,Germany,Cologne,2020-03-09,Referral,Individual,English
CUST005617,Sota,Brown,42.0,Female,Philippines,Cebu City,2022-09-22,Organic Search,Individual,English
CUST001854,Mohammed,Otieno,17.0,Male,United States,Seattle,2024-08-05,Referral,Family,French
CUST005233,Ananya,Bernard,44.0,Male,Poland,Warsaw,2020-08-28,Paid Social,Individual,Portuguese
CUST003764,Myra,Tanaka,29.0,Male,Nigeria,Lagos,2020-07-16,Organic Search,Family,German
CUST003305,Karen,Huang,23.0,Female,South Africa,Johannesburg,2021-01-25,Organic Search,Student,Spanish
CUST007908,Sota,Mensah,14.0,Male,Brazil,Brasilia,2020-02-24,Partner Bundle (Telecom),Individual,Portuguese
CUST005728,Oscar,Zhou,37.0,Male,United Kingdom,London,2019-05-31,App Store,Corporate Bundle,Hindi
CUST003744,Ali,Hoffmann,40.0,Female,Philippines,Davao City,2023-11-22,Organic Search,Individual,Portuguese
CUST003446,Layla,Ali,43.0,Female,United States,Phoenix,2019-04-13,Email Campaign,Student,Hindi
CUST001999,Jacob,Hoffmann,41.0,Male,United States,New York,2023-05-18,Organic Search,Individual,Spanish
CUST000664,Chidi,Brown,14.0,Female,Canada,Vancouver,2021-12-29,Paid Social,Student,Arabic
CUST004780,Henry,Rahman,33.0,Male,United Kingdom,Manchester,2025-02-27,Organic Search,Family,French
CUST005354,Riya,Watanabe,22.0,Female,Indonesia,Jakarta,2021-11-18,Referral,Corporate Bundle,Hindi
CUST007813,Ren,Petit,35.0,Male,NG,Ibadan,2024-05-30,Referral,Individual,English
CUST003749,Jessica,Chikoti,38.0,Male,United States,Phoenix,2021-03-17,Organic Search,Individual,Portuguese
CUST004414,Krishna,Becker,34.0,Male,Mexico,Monterrey,2020-07-10,Affiliate Partner,Individual,Tagalog
CUST004745,Linda,Ito,43.0,Female,Mexico,Puebla,2019-04-26,App Store,Individual,French
CUST005531,Mariana,Iyer,15.0,Male,India,Austin,2021-11-11,Paid Social,Individual,Spanish
CUST005576,Huda,Oliveira,24.0,Male,Australia,Perth,2019-11-29,App Store,Individual,English
CUST000710,Elena,Koch,52.0,Male,Germany,Frankfurt,2022-01-03,Referral,Family,Indonesian
CUST007527,Barbara,Liu,20.0,Female,United Kingdom,Leeds,2023-02-05,Referral,Individual,English
CUST001283,Charlotte,Martin,16.0,Male,Italy,Turin,2026-02-15,Affiliate Partner,Family,Korean
CUST005865,Oliver,Abara,48.0,Female,United Kingdom,London,2022-07-23,Paid Social,Individual,Tagalog
CUST005069,Huda,Rodriguez,36.0,Female,Germany,Munich,2022-05-26,Organic Search,Family,English
CUST002676,Emma,Muller,24.0,Prefer not to say,United States,Seattle,2026-02-21,Paid Social,Individual,Hindi
CUST006777,Khalid,Martinez,21.0,Male,United States,Phoenix,2024-08-27,Paid Social,Corporate Bundle,French
CUST004030,Tariq,Dubois,26.0,Female,India,Austin,2025-10-07,Partner Bundle (Telecom),Student,Portuguese
CUST001307,Riku,Saito,32.0,Female,India,Chennai,2021-09-04,Paid Social,Individual,English
CUST005497,Aarav,Nakamura,45.0,Male,United States,Houston,2019-05-27,Email Campaign,Individual,Korean
CUST005505,Andrew,Wagner,30.0,Male,U.S.A,Los Angeles,2025-07-21,Partner Bundle (Telecom),Individual,German
CUST007393,Ahmed,Muller,19.0,Female,Japan,Tokyo,2022-02-16,Partner Bundle (Telecom),Family,English
CUST002238,Daniel,Takahashi,36.0,Male,Argentina,Austin,2021-07-26,Referral,Individual,Hindi
CUST003303,Omar,Schmidt,19.0,Male,Brazil,Sao Paulo,2021-12-10,App Store,Individual,Spanish
CUST005593,Liam,Suzuki,31.0,Male,France,Toulouse,2021-01-07,Paid Social,Individual,Japanese
CUST007516,Jessica,Banda,47.0,Female,United Kingdom,Glasgow,2020-01-16,App Store,Individual,Spanish
CUST002039,Diya,Diallo,19.0,Female,Argentina,Cordoba,2022-06-06,Organic Search,Family,English
CUST001530,Valentina,Li,27.0,Male,Germany,Munich,2021-06-15,Affiliate Partner,Individual,Spanish
CUST001664,Elizabeth,Martinez,45.0,Male,india,Chennai,2020-09-24,Organic Search,Individual,Hindi
CUST005451,Alejandro,Banda,34.0,Female,India,Delhi,2025-12-17,Organic Search,Individual,Italian
CUST007943,Jian,Mwangi,30.0,Female,Australia,Sydney,2025-08-12,Partner Bundle (Telecom),Family,Indonesian
CUST007972,Michael,Chowdhury,49.0,Female,Australia,Brisbane,2021-12-21,Paid Social,Family,German
CUST003628,Amara,Miller,52.0,Female,Indonesia,Surabaya,2024-09-12,Paid Social,Family,English
CUST005740,Aoi,Muller,36.0,Female,India,Kolkata,2023-08-08,Organic Search,Individual,English
CUST005148,Elijah,Almeida,50.0,Female,JP,Tokyo,2023-06-11,Paid Social,Individual,English
CUST004892,Camila,Sheikh,34.0,Male,FRANCE,Nice,2019-08-16,Organic Search,Individual,French
CUST002694,Elizabeth,Lee,26.0,Female,Australia,Sydney,2021-06-09,Email Campaign,Family,Arabic
CUST003061,Ethan,Suzuki,35.0,Male,Germany,Frankfurt,2025-03-03,Organic Search,Student,English
CUST001598,Yusuf,Jang,21.0,Male,Italy,Rome,2019-11-24,Organic Search,Individual,German
CUST006701,Zara,Sharma,34.0,Male,Nigeria,Austin,2023-08-23,Paid Social,Individual,English
CUST002730,Tariq,Williams,32.0,Female,NG,Ibadan,2019-08-14,App Store,Student,Italian
CUST002626,Matthew,Alves,41.0,Male,United Arab Emirates,Abu Dhabi,2026-03-15,Organic Search,Individual,English
CUST005916,Navya,Kobayashi,25.0,Male,Indonesia,Bandung,2021-04-17,Partner Bundle (Telecom),Individual,German
CUST003158,Feng,Bernard,13.0,Male,Germany,Munich,2019-04-12,Partner Bundle (Telecom),Student,English
CUST003315,Lei,Liu,19.0,Female,United States,Austin,2020-12-28,Direct,Individual,Indonesian
CUST001723,Mohammed,Saito,41.0,Female,Argentina,Buenos Aires,2020-09-23,Direct,Corporate Bundle,French
CUST005280,Pedro,Santos,40.0,Female,Mexico,Puebla,2020-08-29,Email Campaign,Family,English
CUST006669,Tariq,Okonkwo,44.0,Male,united states,Miami,2023-07-16,Paid Social,Family,English
CUST001060,Logan,Zhang,30.0,Male,India,Ahmedabad,2023-04-29,Partner Bundle (Telecom),Individual,Hindi
CUST004637,Linda,Miller,38.0,Male,Spain,Seville,2022-09-29,Email Campaign,Individual,English
CUST003243,Navya,Nakamura,36.0,Prefer not to say,Australia,Perth,2022-06-21,Direct,Family,Japanese
CUST001679,Alejandro,Santos,55.0,Female,NG,Abuja,2025-10-21,Paid Social,Individual,Korean
CUST006893,Salma,Zhao,18.0,Male,India,Ahmedabad,2019-08-16,Partner Bundle (Telecom),Individual,Tagalog
CUST006375,Henry,Cho,18.0,Female,United Kingdom,Birmingham,2019-09-19,App Store,Family,English
CUST007575,Lucas,Choi,13.0,Female,United States,Phoenix,2024-05-10,Referral,Individual,Portuguese
CUST006629,Joseph,Brown,35.0,Male,United Arab Emirates,Dubai,2024-04-01,Organic Search,Student,English
CUST001758,Elizabeth,Pereira,28.0,Female,Indonesia,Jakarta,2024-09-24,App Store,Individual,Spanish
CUST006020,Ali,Yang,36.0,Female,Brazil,Rio de Janeiro,2023-08-24,Affiliate Partner,Family,English
CUST004192,Haruto,Ferreira,35.0,Female,nigeria,Abuja,2023-01-25,Email Campaign,Individual,English
CUST005117,Elena,Jung,31.0,Female,United States,Miami,2021-11-06,App Store,Individual,English
CUST000564,Haruto,Schneider,13.0,Male,united states,Austin,2023-06-28,Referral,Individual,English
CUST007409,William,Tanaka,41.0,Male,Brazil,Fortaleza,2020-09-21,Paid Social,Individual,Arabic
CUST002791,David,Zhou,48.0,Female,Italy,Naples,2021-09-29,Organic Search,Individual,Portuguese
CUST000864,Aadhya,Davis,22.0,Other,United States,Phoenix,2021-01-04,Direct,Individual,English
CUST007743,Tendai,Gupta,31.0,Male,United States,New York,2021-11-11,Organic Search,Family,Japanese
CUST001485,Amelia,Costa,43.0,Male,Nigeria,Kano,2023-05-31,Affiliate Partner,Corporate Bundle,Tagalog
CUST007036,Fernando,Williams,21.0,Male,United States,Austin,2022-07-26,Referral,Individual,English
CUST007722,Leo,Garcia,43.0,Male,India,Chennai,2025-12-04,Email Campaign,Individual,Spanish
CUST005978,Rania,Muller,22.0,Female,Mexico,Monterrey,2020-07-04,Organic Search,Student,English
CUST005135,Feng,Sato,24.0,Male,Germany,Hamburg,2025-09-03,Paid Social,Individual,Hindi
CUST000207,Sara,Okonkwo,18.0,Female,Brazil,Brasilia,2024-09-06,Direct,Individual,Hindi
CUST004489,David,Bernard,32.0,Male,india,Kolkata,2024-05-19,Referral,Family,German
CUST006939,Oliver,Kang,16.0,Male,United Kingdom,Liverpool,2019-01-21,Referral,Individual,German
CUST000871,Yuto,Schneider,31.0,Male,Brazil,Salvador,2026-03-28,Referral,Corporate Bundle,English
CUST004494,Myra,Yamamoto,39.0,Male,Spain,Madrid,2025-03-15,Organic Search,Family,English
CUST006911,James,Laurent,44.0,Male,United States,Los Angeles,2022-03-01,Paid Social,Individual,Tagalog
CUST000503,Mary,Tanaka,33.0,Male,United States,Miami,2019-01-12,App Store,Corporate Bundle,Hindi
CUST007386,Sophia,Johnson,38.0,Other,France,Lyon,2025-07-23,App Store,Family,English
CUST001029,Navya,Okafor,27.0,Other,India,Ahmedabad,2020-10-16,Affiliate Partner,Individual,English
CUST003841,Diya,Wang,43.0,Male,United States,Austin,2025-11-24,Paid Social,Individual,Korean
CUST002691,Vivaan,Singh,28.0,Female,Mexico,Guadalajara,2020-12-18,Organic Search,Family,English
